Class,CompletedDate,Latitude,Longitude,Installer
Single family,2018-02-07,47.55441113,-122.3832404,PUGET SOUND SOLAR
Single family,2015-03-03,47.54170321,-122.35182692,ARTISAN ELECTRIC INC
Single family,2016-07-29,47.5366211,-122.26759149,EARL CHILDS
Single family,2015-09-16,47.71277265,-122.28094135,PUGET SOUND SOLAR
Single family,2013-07-26,47.62177267,-122.29650483,A&R SOLAR
Single family,2017-01-24,47.6641589,-122.3339716,SUNERGY SYSTEMS
Single family,2012-06-13,47.56823195,-122.37978041,ARTISAN ELECTRIC INC
Single family,2012-10-17,47.59595004,-122.30179658,PUGET SOUND SOLAR
Single family,2015-10-27,47.68002104,-122.27400849,PUGET SOUND SOLAR
Single family,2019-01-23,47.71401404,-122.27984201,NORTHWEST ELECTRIC & SOLAR
Single family,2012-09-12,47.5436001,-122.35458713,ARTISAN ELECTRIC INC
Single family,2009-09-04,47.55209379,-122.27924874,SUNERGY SYSTEMS
Single family,2017-08-04,47.52954969,-122.35251508,SUNERGY SYSTEMS
Single family,2014-10-03,47.67479417,-122.29089732,SUNERGY SYSTEMS
Single family,2014-10-08,47.65818493,-122.34437223,WESTERN SOLAR
Single family,2011-07-14,47.67887125,-122.3995585,A&R SOLAR
Single family,2018-01-10,47.67223059,-122.34799625,SUNERGY SYSTEMS
Single family,2014-07-08,47.61128844,-122.31453753,PUGET SOUND SOLAR
Single family,2013-08-21,47.67844223,-122.37815169,PUGET SOUND SOLAR
Single family,2013-04-26,47.6791684,-122.3591985,SUNERGY SYSTEMS
Single family,2014-12-18,47.68623585,-122.3222941,PUGET SOUND SOLAR
Single family,2015-07-28,47.69851163,-122.29157653,A&R SOLAR
Single family,2015-01-07,47.51090494,-122.26974223,PUGET SOUND SOLAR
Multifamily,2016-12-06,47.53963089,-122.28192165,SME INC OF SEATTLE
Single family,2017-09-20,47.65824804,-122.40056485,A&R SOLAR
Single family,2018-09-20,47.56281428,-122.40200364,A&R SOLAR
Single family,2013-02-08,47.6762403,-122.30798241,A&R SOLAR
Single family,2013-12-30,47.65477014,-122.34330195,NORTHWEST ELECTRIC & SOLAR
Single family,2014-02-25,47.69846988,-122.37071371,PUGET SOUND SOLAR
Single family,2013-04-23,47.66912334,-122.33507242,SUNERGY SYSTEMS
Single family,2014-09-25,47.57375578,-122.4098183,ARTISAN ELECTRIC INC
Single family,2013-03-08,47.664792,-122.33745313,EARL CHILDS
Single family,2015-08-20,47.65106647,-122.33363776,PUGET SOUND SOLAR
Single family,2013-04-24,47.67371181,-122.35719772,PUGET SOUND SOLAR
Single family,2017-09-25,47.68756175,-122.37440725,AUTOMATED EQUIPMENT COMPANY
Single family,2018-05-01,47.68025622,-122.37179463,PUGET SOUND SOLAR
Single family,2014-10-29,47.57693367,-122.40664778,ARTISAN ELECTRIC INC
Single family,2014-05-01,47.55424812,-122.26327132,ARTISAN ELECTRIC INC
Single family,2011-08-23,47.64700256,-122.3712978,SUNERGY SYSTEMS
Single family,2018-11-02,47.67433997,-122.28835122,PUGET SOUND SOLAR
Single family,2012-08-01,47.65882373,-122.36044343,GALAXY ELECTRIC & SOLAR LLC
Single family,2008-09-30,47.53513475,-122.2676876,W E ELECTRIC & CNTRG SRVS LLC
Single family,2017-06-07,47.70246375,-122.28837772,A&R SOLAR
Single family,2014-02-21,47.61504578,-122.29725411,PUGET SOUND SOLAR
Single family,2015-03-26,47.70404375,-122.28445425,SME INC OF SEATTLE
Single family,2015-07-21,47.51581863,-122.38836982,ARTISAN ELECTRIC INC
Single family,2008-08-15,47.65973907,-122.32995493,PUGET SOUND SOLAR
Single family,2017-11-29,47.68176045,-122.382486,WEST SEATTLE ELECTRIC & SOLAR
Single family,2014-05-09,47.67647711,-122.37967735,SUNERGY SYSTEMS
Single family,2015-09-29,47.60444046,-122.28624829,PUGET SOUND SOLAR
Single family,2013-03-15,47.67108846,-122.37265569,SUNERGY SYSTEMS
Single family,2017-04-24,47.65606609,-122.34062757,NORTHWEST ELECTRIC & SOLAR
Multifamily,2017-12-07,47.55702433,-122.36045159,WEST SEATTLE ELECTRIC & SOLAR
Single family,2019-05-14,47.67460173,-122.36106358,SUNERGY SYSTEMS
Single family,2016-03-18,47.706188,-122.27586129,SUNERGY SYSTEMS
Single family,2019-01-03,47.70300311,-122.36770919,NORTHWEST ELECTRIC & SOLAR
Single family,2010-08-30,47.62167132,-122.31490646,PUGET SOUND SOLAR
Single family,2015-12-04,47.6702164,-122.40176825,ARTISAN ELECTRIC INC
Single family,2019-04-24,47.70392173,-122.38256797,PUGET SOUND SOLAR
Single family,2015-03-31,47.67281308,-122.38102397,PUGET SOUND SOLAR
Single family,2014-12-29,47.52634613,-122.37068797,ARTISAN ELECTRIC INC
Single family,2017-05-23,47.5217167,-122.35256881,WEST SEATTLE ELECTRIC & SOLAR
Single family,2012-08-09,47.68502155,-122.31249796,SUNERGY SYSTEMS
Single family,2013-12-26,47.55739752,-122.2851064,A&R SOLAR
Single family,2014-07-07,47.68237301,-122.28540274,EARL CHILDS
Single family,2018-03-27,47.67886589,-122.37224796,PUGET SOUND SOLAR
Single family,2015-09-17,47.59269592,-122.29368992,PUGET SOUND SOLAR
Single family,2014-01-15,47.66124952,-122.35576958,PUGET SOUND SOLAR
Single family,2014-03-06,47.53365252,-122.28321523,ARTISAN ELECTRIC INC
Single family,2015-12-22,47.68253809,-122.2867363,SME INC OF SEATTLE
Single family,2018-10-12,47.62711723,-122.28762953,NORTHWEST ELECTRIC & SOLAR
Single family,2013-11-26,47.60329349,-122.29628096,ARTISAN ELECTRIC INC
Single family,2014-07-09,47.67166931,-122.35755804,PUGET SOUND SOLAR
Single family,2012-09-24,47.67191701,-122.29775107,EARL CHILDS
Single family,2017-08-17,47.66405158,-122.28732049,PUGET SOUND SOLAR
Single family,2019-01-14,47.68651507,-122.30868451,Switch Electric
Single family,2014-09-15,47.55819786,-122.39057716,A&R SOLAR
Single family,2009-09-15,47.66179019,-122.32649997,SOUND POWER INC
Multifamily,2018-10-08,47.6131499,-122.30171314,SME INC OF SEATTLE
Single family,2018-02-21,47.62000908,-122.29805104,WEZEE'S ELECTRICAL
Single family,2017-12-13,47.66110304,-122.27269644,SOLTERRA GLOBAL LLC
Single family,2014-10-01,47.68683366,-122.30718665,A&R SOLAR
Single family,2005-08-05,47.64341378,-122.40873062,E & F ELECTRIC INCORPORATED
Single family,2012-07-19,47.67724202,-122.30694531,A&R SOLAR
Single family,2015-04-22,47.64604679,-122.37073459,SUNERGY SYSTEMS
Single family,2015-01-13,47.63113019,-122.31091408,A&R SOLAR
Single family,2016-01-20,47.65765796,-122.3400642,EARL CHILDS
Single family,2014-04-17,47.62755125,-122.30015476,PUGET SOUND SOLAR
Single family,2019-10-07,47.71380844,-122.31707634,Solterra Global LLC
Single family,2007-08-31,47.69382531,-122.33484542,E & F ELECTRIC INCORPORATED
Single family,2016-05-03,47.68554225,-122.39268659,EARL CHILDS
Single family,2018-11-29,47.67460235,-122.30588091,SUNERGY SYSTEMS
Single family,2016-04-28,47.59150605,-122.38904467,PUGET SOUND SOLAR
Single family,2019-12-06,47.57727108,-122.31493642,"PINNACLE ROOFING PROFESSIONALS, LLC"
Single family,2013-06-21,47.70272809,-122.35345747,ARTISAN ELECTRIC INC
Single family,2018-10-03,47.63009809,-122.30071364,SUNERGY SYSTEMS
Single family,2017-07-12,47.68620998,-122.33324889,SOLTERRA GLOBAL LLC
Single family,2014-06-03,47.61098968,-122.29415698,EARL CHILDS
Single family,2016-06-10,47.62728946,-122.30960565,A&R SOLAR
Single family,2016-12-12,47.6187619,-122.30651032,B B ELECTRIC
Single family,2014-11-26,47.70446833,-122.3812532,GALAXY ELECTRIC & SOLAR LLC
Single family,2018-06-29,47.68501355,-122.30505023,A&R SOLAR
Single family,2014-11-20,47.52587512,-122.35093158,ARTISAN ELECTRIC INC
Single family,2017-04-07,47.62208705,-122.30437139,PUGET SOUND SOLAR
Single family,2008-01-03,47.60562234,-122.30553844,E & F ELECTRIC INCORPORATED
Single family,2015-12-28,47.65015458,-122.33998076,ARTISAN ELECTRIC INC
Single family,2011-08-02,47.56628163,-122.27366187,PUGET SOUND SOLAR
Multifamily,2019-09-12,47.66210142,-122.32046035,PUGET SOUND SOLAR
Single family,2012-04-03,47.64000494,-122.40796987,PUGET SOUND SOLAR
Multifamily,2018-10-24,47.51947006,-122.27070838,A&R SOLAR
Single family,2014-03-04,47.52535634,-122.26135243,PUGET SOUND SOLAR
Single family,2015-06-04,47.54795979,-122.35543742,ARTISAN ELECTRIC INC
Single family,2018-03-16,47.56019914,-122.39328994,SWITCH ELECTRIC LLC
Single family,2015-11-17,47.69370338,-122.29275771,SME INC OF SEATTLE
Single family,2018-01-26,47.54729195,-122.39667294,NORTHWEST ELECTRIC & SOLAR
Single family,2016-09-08,47.56557006,-122.31383228,ARTISAN ELECTRIC INC
Single family,2014-08-01,47.52784454,-122.26527547,EARL CHILDS
Single family,2016-11-09,47.73199969,-122.30430104,Sphere Solar Energy
Single family,2011-04-25,47.66837158,-122.28601547,PUGET SOUND SOLAR
Single family,2016-03-07,47.55941368,-122.28900682,PUGET SOUND SOLAR
Single family,2017-07-24,47.53135069,-122.28687104,AUTOMATED EQUIPMENT COMPANY
Single family,2017-06-23,47.54173326,-122.38567532,A&R SOLAR
Single family,2015-10-13,47.70318426,-122.38325345,EARL CHILDS
Single family,2018-10-30,47.6729408,-122.37960128,ARTISAN ELECTRIC INC
Single family,2013-12-26,47.67720245,-122.39218019,EARL CHILDS
Single family,2013-04-11,47.67228095,-122.3020702,PUGET SOUND SOLAR
Single family,2013-08-01,47.69513674,-122.31642513,NORTHWEST ELECTRIC & SOLAR
Single family,2013-06-21,47.65036463,-122.33488462,EARL CHILDS
Single family,2013-06-10,47.6977316,-122.38177356,QUALITY ELECTRIC PLUS LLC
Single family,2012-02-07,47.64703711,-122.38774457,PUGET SOUND SOLAR
Single family,2011-03-04,47.69086665,-122.38600398,PUGET SOUND SOLAR
Single family,2019-05-06,47.68955274,-122.32599127,"PINNACLE ROOFING PROFESSIONALS, LLC"
Single family,2018-05-17,47.58252875,-122.3942512,WEST SEATTLE ELECTRIC & SOLAR
Single family,2018-09-04,47.6687348,-122.33041871,Brimma Solar LLC
Single family,2015-12-17,47.62132718,-122.31423949,A&R SOLAR
Single family,2016-03-23,47.56680359,-122.38448005,PUGET SOUND SOLAR
Single family,2015-03-06,47.66225258,-122.32438513,SME INC OF SEATTLE
Single family,2015-07-08,47.5526229,-122.35402876,ARTISAN ELECTRIC INC
Single family,2014-03-25,47.63621492,-122.31450267,ARTISAN ELECTRIC INC
Single family,2019-01-10,47.68601357,-122.35043177,Blue Raven Solar
Single family,2007-04-09,47.65682518,-122.35366941,AMC Electric
Single family,2016-05-09,47.69680938,-122.38221821,GALAXY ELECTRIC & SOLAR LLC
Single family,2018-10-31,47.65194402,-122.4180375,PUGET SOUND SOLAR
Single family,2015-05-04,47.70351295,-122.38237156,EARL CHILDS
Single family,2011-09-29,47.59544449,-122.30142786,PUGET SOUND SOLAR
Single family,2013-12-30,47.678484159999996,-122.36737239,EARL CHILDS
Single family,2014-02-24,47.55885143,-122.40264306,NORTHWEST ELECTRIC & SOLAR
Single family,2019-11-07,47.54930473,-122.30774183,Solterra Global LLC
Single family,2014-09-19,47.57493154,-122.39311409,SME INC OF SEATTLE
Single family,2018-11-21,47.55857672,-122.27979866,PUGET SOUND SOLAR
Single family,2015-03-24,47.55127317,-122.37793309,PUGET SOUND SOLAR
Single family,2009-11-03,47.70979351,-122.27620106,NORTHWEST MECHANICAL INC
Single family,2014-03-03,47.509465230000004,-122.26239716,ARTISAN ELECTRIC INC
Single family,2018-06-26,47.5606518,-122.2917325,FORECAST ROOFING & SOLAR
Single family,2014-06-04,47.56632866,-122.36991262,EARL CHILDS
Single family,2012-06-05,47.67364269,-122.27070195,PUGET SOUND SOLAR
Single family,2017-12-28,47.5145305,-122.26968898,SOLTERRA GLOBAL LLC
Single family,2014-02-18,47.55442901,-122.31133852,WEST SEATTLE ELECTRIC & SOLAR
Single family,2013-12-18,47.54575623,-122.26151527,PUGET SOUND SOLAR
Single family,2014-10-01,47.70612676,-122.37445782,SUNERGY SYSTEMS
Single family,2014-01-13,47.64577712,-122.30788418,PUGET SOUND SOLAR
Single family,2018-07-31,47.65963483,-122.35280449,SME INC OF SEATTLE
Single family,2015-02-03,47.7125016,-122.28024227,PUGET SOUND SOLAR
Single family,2018-12-21,47.57817569,-122.29061427,Blossom Solar LLC
Single family,2016-12-16,47.51913502,-122.39135257,EARL CHILDS
Single family,2018-07-26,47.67919509,-122.28652309,A&R SOLAR
Single family,2015-05-21,47.67271184,-122.36156174,EARL CHILDS
Single family,2015-11-24,47.69482953,-122.3899628,FORECAST ROOFING & SOLAR
Single family,2013-01-23,47.5641494,-122.38186215,NA
Single family,2014-08-28,47.5511901,-122.39472275,ARTISAN ELECTRIC INC
Single family,2015-03-11,47.65121845,-122.33184596,SUNERGY SYSTEMS
Single family,2016-09-18,47.65160396,-122.37260587,SUNERGY SYSTEMS
Single family,2014-07-16,47.51173457,-122.24547949,ARTISAN ELECTRIC INC
Single family,2015-03-06,47.68845703,-122.39335117,EARL CHILDS
Single family,2010-09-30,47.5557644,-122.37996392,WEST SEATTLE ELECTRIC & SOLAR
Single family,2014-07-31,47.709164,-122.27594055,A&R SOLAR
Single family,2014-04-15,47.63281397,-122.36404066,PUGET SOUND SOLAR
Single family,2010-06-10,47.65134997,-122.37054821,PUGET SOUND SOLAR
Single family,2019-11-13,47.72313266,-122.36727866,Blossom Solar LLC
Single family,2013-04-25,47.68390946,-122.38140517,ARTISAN ELECTRIC INC
Single family,2014-07-22,47.68401705,-122.29079473,A&R SOLAR
Single family,2010-12-10,47.506129,-122.38620284,A&R SOLAR
Single family,2011-10-07,47.64511496,-122.36201218,SUNERGY SYSTEMS
Single family,2008-10-02,47.65575296,-122.33075192,PUGET SOUND SOLAR
Single family,2015-12-24,47.68634544,-122.27448346,PUGET SOUND SOLAR
Single family,2018-02-15,47.55769469,-122.28936646,A&R SOLAR
Single family,2018-01-29,47.67936837,-122.38404138,ARTISAN ELECTRIC INC
Single family,2018-12-13,47.68494423,-122.35746285,SUNERGY SYSTEMS
Single family,2015-08-06,47.674183910000004,-122.40179068,PUGET SOUND SOLAR
Single family,2004-10-26,47.66751504,-122.36023503,NA
Single family,2013-02-26,47.68886558,-122.39058673,SUNERGY SYSTEMS
Single family,2019-12-30,47.6365328,-122.3139736,Solterra Global LLC
Single family,2018-06-01,47.58160426,-122.29611039,SUNERGY SYSTEMS
Single family,2015-09-09,47.67294683,-122.27496651,PUGET SOUND SOLAR
Single family,2013-01-24,47.69693136,-122.31783725,NORTHWEST ELECTRIC & SOLAR
Single family,2011-07-08,47.6371161,-122.3546744,SUNERGY SYSTEMS
Single family,2012-06-12,47.67319485,-122.31536696,A&R SOLAR
Single family,2015-11-10,47.65973731,-122.32044092,A&R SOLAR
Single family,2014-03-14,47.62225131,-122.2957917,PUGET SOUND SOLAR
Single family,2013-02-07,47.68309583,-122.3586806,SUNERGY SYSTEMS
Single family,2013-12-18,47.6548541,-122.33479624,PUGET SOUND SOLAR
Single family,2016-09-16,47.67369584,-122.29824104,WESTERN SOLAR
Single family,2013-09-13,47.66592367,-122.28715465,NA
Single family,2018-08-17,47.50740844,-122.37373046,SUNERGY SYSTEMS
Single family,2018-05-17,47.70140059,-122.31074983,NORTHWEST ELECTRIC & SOLAR
Single family,2012-12-11,47.65803053,-122.35811659,EARL CHILDS
Single family,2017-01-26,47.61831644,-122.2945583,A&R SOLAR
Single family,2013-05-17,47.67292972,-122.35875987,SUNERGY SYSTEMS
Single family,2009-12-14,47.53906525,-122.37092185,SOLAR EPIPHANY LLC
Single family,2014-09-19,47.70449251,-122.30950342,PUGET SOUND SOLAR
Single family,2019-07-29,47.64903535,-122.33804674,SUNERGY SYSTEMS
Single family,2013-09-20,47.70061988,-122.27406269,WEST SEATTLE ELECTRIC & SOLAR
Single family,2014-04-14,47.61197078,-122.30728597,PUGET SOUND SOLAR
Single family,2015-07-30,47.54906462,-122.26853829,PUGET SOUND SOLAR
Single family,2013-05-24,47.67105262,-122.32622064,EARL CHILDS
Single family,2006-10-11,47.64040415,-122.3210706,E & F ELECTRIC INCORPORATED
Single family,2018-05-14,47.7162409,-122.36522769,SUNERGY SYSTEMS
Single family,2016-02-19,47.6654915,-122.32658088,TUGHAN ELECTRIC INC
Single family,2015-02-11,47.57582233,-122.38406199,PUGET SOUND SOLAR
Single family,2007-10-02,47.5772413,-122.29163019,DON'S ELECTRIC
Single family,2016-07-06,47.57896046,-122.38891447,A&R SOLAR
Single family,2013-06-21,47.71493247,-122.33321211,WEST SEATTLE ELECTRIC & SOLAR
Single family,2012-04-18,47.66432581,-122.28952555,A&R SOLAR
Single family,2014-01-13,47.67112184,-122.36465083,EARL CHILDS
Single family,2016-02-05,47.69224916,-122.30729723,SUNERGY SYSTEMS
Single family,2013-09-06,47.65086916,-122.34522063,PUGET SOUND SOLAR
Single family,2018-11-30,47.65576827,-122.27646134,SME INC OF SEATTLE
Single family,2012-05-18,47.56356628,-122.38256142,SOLAR EPIPHANY LLC
Single family,2012-11-30,47.64833016,-122.36672287,SUNERGY SYSTEMS
Single family,2016-03-10,47.66590216,-122.36913081,NORTHWEST ELECTRIC & SOLAR
Single family,2015-07-27,47.65999873,-122.39257595,SME INC OF SEATTLE
Single family,2019-10-11,47.68615981,-122.30755611,PUGET SOUND SOLAR
Single family,2012-03-08,47.6422949,-122.39336584,PUGET SOUND SOLAR
Single family,2015-11-17,47.55887805,-122.38381266,WEST SEATTLE ELECTRIC & SOLAR
Single family,2014-08-13,47.54406047,-122.28206196,PUGET SOUND SOLAR
Single family,2012-03-29,47.57474529,-122.41241894,AS YOU WISH ELECTRIC
Single family,2018-10-26,47.54159366,-122.38475835,A&R SOLAR
Single family,2009-07-01,47.61857618,-122.28092305,WIRE CRAFT ELECTRIC INC
Multifamily,2011-01-04,47.63316202,-122.37202744,NA
Single family,2018-03-19,47.66845559,-122.32908032,A&R SOLAR
Single family,2017-01-30,47.68025155,-122.30499636,FORECAST ROOFING & SOLAR
Single family,2014-04-15,47.55181187,-122.26623943,ARTISAN ELECTRIC INC
Single family,2012-08-30,47.54171966,-122.31997619,PUGET SOUND SOLAR
Single family,2017-07-20,47.54320639,-122.37887238,SME INC OF SEATTLE
Single family,2014-10-06,47.65816368,-122.33426878,PUGET SOUND SOLAR
Single family,2014-07-24,47.6849694,-122.34220151,PUGET SOUND SOLAR
Single family,2018-06-29,47.68570797,-122.3797569,A&R SOLAR
Single family,2012-01-25,47.6975148,-122.33682123,SUNERGY SYSTEMS
Single family,2018-08-21,47.68135567,-122.26827655,SME INC OF SEATTLE
Single family,2009-10-07,47.50509067,-122.38492521,PEAK ELECTRIC INC
Single family,2015-01-26,47.67774688,-122.27132343,SUNERGY SYSTEMS
Single family,2016-07-27,47.52613577,-122.3527625,KINTER ELECTRIC INC
Single family,2011-06-10,47.70855722,-122.36323375,SUNERGY SYSTEMS
Single family,2018-06-01,47.555932490000004,-122.36592129,PUGET SOUND SOLAR
Single family,2018-06-21,47.72013566,-122.36194269,A&R SOLAR
Single family,2015-01-22,47.55833257,-122.38399683,WEST SEATTLE ELECTRIC & SOLAR
Single family,2013-05-13,47.68000914,-122.3959668,SUNERGY SYSTEMS
Single family,2015-10-08,47.55355662,-122.27726778,PUGET SOUND SOLAR
Single family,2013-04-25,47.6655112,-122.36812262,PUGET SOUND SOLAR
Single family,2006-04-14,47.68494953,-122.3165786,E & F ELECTRIC INCORPORATED
Single family,2016-09-06,47.6608023,-122.36104859,SUNERGY SYSTEMS
Single family,2013-12-02,47.56967958,-122.31651554,PUGET SOUND SOLAR
Single family,2012-08-01,47.61858141,-122.29587281,NA
Single family,2018-02-14,47.68714012,-122.38464292,AUTOMATED EQUIPMENT COMPANY
Multifamily,2010-08-25,47.62168205,-122.31509228,PUGET SOUND SOLAR
Single family,2016-08-24,47.61181606,-122.32319986,A&R SOLAR
Single family,2018-10-31,47.6810425,-122.384036,A&R SOLAR
Single family,2015-10-21,47.63315005,-122.2850092,PUGET SOUND SOLAR
Single family,2018-12-17,47.56853603,-122.35882133,Galaxy Electric & Solar LLC
Multifamily,2018-07-25,47.717725,-122.30555643,OFFSET SOLAR LLC
Single family,2013-05-03,47.67132765,-122.35957723,ARTISAN ELECTRIC INC
Single family,2015-09-15,47.67328555,-122.36829399,EARL CHILDS
Single family,2013-05-22,47.6710983,-122.33941552,EARL CHILDS
Single family,2012-09-25,47.66311099,-122.35569218,EARL CHILDS
Single family,2015-11-16,47.54438684,-122.32026049,SME INC OF SEATTLE
Single family,2015-02-12,47.63092627,-122.29860681,SME INC OF SEATTLE
Single family,2017-08-24,47.67900255,-122.354888,PUGET SOUND SOLAR
Single family,2017-08-31,47.65882778,-122.34104041,WESTERN SOLAR
Single family,2015-03-17,47.72155182,-122.37206948,PUGET SOUND SOLAR
Single family,2017-09-27,47.59470731,-122.29636116,NORTHWEST ELECTRIC & SOLAR
Single family,2014-08-04,47.69498778,-122.30246021,ARTISAN ELECTRIC INC
Single family,2016-04-14,47.67534389,-122.31115146,PUGET SOUND SOLAR
Single family,2015-06-22,47.61131655,-122.29403197,"SMART ENERGY TODAY, INC"
Single family,2009-05-08,47.53039464,-122.28636964,PUGET SOUND SOLAR
Single family,2019-04-29,47.68810888,-122.34965488,SUNERGY SYSTEMS
Multifamily,2013-03-18,47.56429549,-122.29712793,ARTISAN ELECTRIC INC
